ID	Length	Charge	Aromaticity	InstabilityIndex	IsoelectricPoint	Hydrophobicity	Group	PC1	PC2
PRED|WP_000022939.1	28	0.501278907557396	0.07142857142857144	44.864285714285714	8.253774452209473	-0.5357142857142857	Predicted AMP Precursors	0.2623260893905405	-0.5462342178729254
PRED|WP_000023573.1	57	4.754348861048772	0.017543859649122806	27.95964912280702	9.66853313446045	-0.35789473684210527	Predicted AMP Precursors	0.5986914870213027	-0.5105273392570429
PRED|WP_000053889.1	64	0.7697666772891072	0.046875	43.24375	8.199040794372557	0.11874999999999997	Predicted AMP Precursors	0.13147377918686176	-0.09957775166349973
PRED|WP_000061141.1	91	7.806260915600746	0.10989010989010989	53.220989010988994	9.695094108581543	-0.12857142857142861	Predicted AMP Precursors	0.7349370016529629	-0.18461248153906018
PRED|WP_000086293.1	54	3.770260836399679	0.037037037037037035	70.79444444444442	9.69522304534912	-1.5703703703703709	Predicted AMP Precursors	0.7467354155714288	-2.743165957342759
PRED|WP_000161254.1	43	-1.4190746125664928	0.0	23.35116279069768	5.450768470764159	-0.2674418604651163	Predicted AMP Precursors	-0.6442955076988767	-0.11168579019275338
PRED|WP_000182542.1	68	-1.2299426838820056	0.10294117647058824	76.3016176470588	6.241398811340332	-0.2970588235294118	Predicted AMP Precursors	-0.298464812047427	-0.786364286615812
PRED|WP_000200038.1	61	-3.3962720732412777	0.16393442622950818	36.349180327868844	4.873511695861816	-1.0819672131147542	Predicted AMP Precursors	-0.6736964843122595	0.24297001194677245
PRED|WP_000251637.1	47	-1.3388344111139165	0.02127659574468085	60.04680851063829	5.973175621032715	-0.24042553191489363	Predicted AMP Precursors	-0.4319927475085486	-0.9774506093973812
PRED|WP_000270276.1	33	-4.322406501419528	0.18181818181818182	56.760606060606065	4.587497901916504	0.6787878787878787	Predicted AMP Precursors	-0.7646705128915151	1.59924388651892
PRED|WP_000276396.1	226	11.978916859778785	0.10176991150442477	50.76017699115042	9.351864433288572	-0.5084070796460177	Predicted AMP Precursors	0.5237803031285067	-0.6234554320839781
PRED|WP_000277443.1	132	2.5802138647319754	0.12121212121212122	24.556136363636362	8.989165306091309	-0.6992424242424241	Predicted AMP Precursors	0.32932753344401816	0.19641620532534304
PRED|WP_000290738.1	66	-3.350381546516097	0.045454545454545456	27.7	5.107915687561035	-0.6469696969696968	Predicted AMP Precursors	-0.7585364456100032	-0.1841445217929761
PRED|WP_000370485.1	71	0.6013548831774997	0.01408450704225352	13.542253521126767	8.03174533843994	-0.33661971830985915	Predicted AMP Precursors	0.014640903622164239	0.005801631101008558
PRED|WP_000427185.1	129	-0.4207607574696688	0.12403100775193798	28.04341085271317	6.543441200256347	0.6968992248062015	Predicted AMP Precursors	-0.43689935370051153	1.6899436338721716
PRED|WP_000464381.1	59	-12.492622074713147	0.11864406779661016	14.067796610169491	4.0500284194946286	-0.3949152542372881	Predicted AMP Precursors	-1.2377477371492769	1.2004942149134674
PRED|WP_000490267.1	52	2.500446447782185	0.11538461538461538	28.334615384615383	11.711342811584473	1.8326923076923076	Predicted AMP Precursors	1.0300451761017468	2.365877063900417
PRED|WP_000490937.1	46	3.5825338708009276	0.13043478260869565	-3.941086956521741	10.176350593566895	1.2521739130434781	Predicted AMP Precursors	0.6620066625044797	2.974253460525348
PRED|WP_000504070.1	46	-3.2480173011109095	0.06521739130434782	41.769565217391296	5.327768898010253	-0.7217391304347828	Predicted AMP Precursors	-0.617181637224765	-0.48122241366580626
PRED|WP_000636785.1	77	-0.41129982817613886	0.10389610389610389	33.10922077922076	6.5483293533325195	-0.42207792207792205	Predicted AMP Precursors	-0.2872063739380543	0.29629590974387215
